Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
23733,3O2pzENAozkiSYveNxAz3z,Olly James;Rave Republic,Rave Is Our Religion,Rave Is Our Religion,56,169332,False,0.496,0.989,7,-3.286,1,0.331,0.00146,0.0325,0.327,0.0732,145.827,4,deep-house
23734,2C4qlSBJ9u5fzvciCwHy8B,Nora En Pure,Tribe of Kindness,Tribe of Kindness,51,222295,False,0.629,0.788,2,-8.187,1,0.0435,0.134,0.924,0.0927,0.0714,121.986,4,deep-house
23735,79oZZpI6Z8OODY8CRy5IT3,Deep Chills,Coconut Grove,Coconut Grove,53,148005,False,0.652,0.725,0,-6.542,1,0.047,0.439,0.699,0.156,0.956,119.998,4,deep-house
23736,37D9O4De2WL1hA6gyResgl,HNNY,Sunday,"Cheer Up, My Brother",60,305776,False,0.761,0.263,0,-14.762,0,0.0473,0.12,0.239,0.0996,0.315,107.991,4,deep-house
23737,2DFQvQWXVUtnHYUwIzye97,GAMPER & DADONI;Mark Wilkinson,Heavy Heart,Heavy Heart,55,166993,False,0.79,0.526,10,-9.452,1,0.0376,0.182,0.00114,0.103,0.595,123.995,4,deep-house
23738,2ObmmBBAAQ4KxfAiXf3Fxi,Tony Junior;Apaztron,Odin,Odin,48,231750,False,0.358,0.961,2,-4.253,1,0.067,0.0307,0.208,0.237,0.0502,105.026,1,deep-house
23739,0dSTbC1TcahlWOZV5C5OhI,Jethro Heston;Max Marshall,Cut Me Loose (Edit),Cut Me Loose - Edit,62,202128,False,0.416,0.802,11,-4.221,1,0.0471,0.0225,0.0541,0.039,0.739,121.967,4,deep-house
23740,3n3wsH09Hh6wGatQzopTJs,Dom Dolla;Clementine Douglas;Matt Guy,Miracle Maker (Matt Guy Remix),Miracle Maker - Matt Guy Remix,0,229428,False,0.78,0.929,10,-4.649,1,0.0619,0.177,0.14,0.213,0.484,130.03,4,deep-house
23741,5V51oDyvvdhZmTb8Jzw3T9,Da Real Emkay,Babylonia,Arabian Night - Dub Mix,28,402649,False,0.702,0.649,6,-12.736,0,0.0644,0.0129,0.849,0.0698,0.131,117.001,4,deep-house
23742,7zHnrqnWNZLBmLhLwj3i7c,GAMPER & DADONI;Dewain Whitmore,Perfect (For Somebody Else) [feat. Dewain Whitmore],Perfect (For Somebody Else) [feat. Dewain Whitmore],50,169633,False,0.685,0.744,10,-6.73,1,0.0431,0.146,0.0,0.352,0.578,128.036,4,deep-house
23743,21VnSlwtvNKUFFHHKqt7fI,Deepend;Madism,Hold This Memory,Hold This Memory,57,160071,False,0.702,0.71,9,-7.118,1,0.0397,0.082,1.52e-05,0.155,0.578,119.951,4,deep-house
23744,3xTRqSvGEEOFpXrvqGUpvw,Black Coffee;Bucie,Africa Rising,Superman,28,402560,False,0.631,0.846,5,-8.668,0,0.0557,0.143,0.101,0.123,0.609,124.011,4,deep-house
23745,4MjW0jp8b9hAe1dmzJIBCG,Black Coffee;Angelos;Jinadu,Subconsciously,Lost (with Angelos feat. Jinadu),46,364951,False,0.659,0.568,10,-13.956,1,0.0307,0.0631,0.0713,0.0823,0.464,119.985,4,deep-house
23746,0paohmnK233ALLJy7I2Eow,Saxity;Victor Perry;Robbie Rosen,Romantic Ocean,Fantasy,28,150967,False,0.693,0.534,7,-9.103,0,0.028,0.0552,0.0,0.148,0.304,124.04,4,deep-house
23747,2URYteekU6AYCIuEYxHJXk,Deep Sen;KingTalkzin;KnightSA;Russell Zuma,Xelela Abazali,Xelela Abazali,29,394401,False,0.798,0.651,1,-10.329,1,0.107,0.00556,0.00012,0.0527,0.67,117.016,4,deep-house
23748,7IawYBpVLUJC7NywuhJHpi,Koni;AC15;Sam Knight,Romantic Ocean,Out Of Love - Acoustic,28,204889,False,0.645,0.498,1,-6.754,1,0.027,0.0683,0.0,0.205,0.297,98.061,4,deep-house
23749,1ZF05CfjZO3ovYTXhUxOxm,Alfred Heinrichs,IAM ALFRED HEINRICHS feat. Haexxa,Sehnsucht,28,308571,False,0.776,0.338,0,-8.31,0,0.115,0.0495,0.933,0.0718,0.0506,140.005,4,deep-house
23750,25Mf35cnnFalpVNFp0g3hW,M-22;Medina,First Time,First Time,57,188918,False,0.705,0.838,8,-3.69,1,0.0389,0.00449,0.00037,0.0926,0.219,124.03,4,deep-house
23751,3FciUKHI50Pre1wqiA35op,Teddy Beats;Britt Lari,All Of Me,All Of Me,25,217263,False,0.625,0.587,0,-8.788,0,0.104,0.475,0.277,0.298,0.388,190.07,4,deep-house
23752,48JXG84ditfbyCQ6r5Z4sD,Ömer Balık,Crossroad,Crossroad,41,165000,False,0.658,0.45,1,-13.182,0,0.0499,0.412,0.703,0.139,0.247,96.007,4,deep-house
23753,2fZlFi5a86CFPT0Xd96ns5,Tep No,"Breathe, Be Happy","Breathe, Be Happy",57,159699,False,0.68,0.67,0,-6.7,0,0.089,0.461,0.00502,0.0981,0.437,99.966,4,deep-house
23754,5FzuDFYmUFcvjraadJXv28,Leftwing : Kody,I Feel It,I Feel It,56,155250,False,0.566,0.954,6,-4.678,1,0.0376,0.00411,0.0257,0.0943,0.887,125.967,4,deep-house
23755,2itzcJHEGyqAMn3GIu5sTe,Syn Cole,Melodia,Melodia,37,166451,False,0.782,0.757,11,-4.893,0,0.0406,0.0706,0.000554,0.32,0.655,123.964,4,deep-house
23756,7FCZhkhzEUVNUAlGauNKIe,Starley,Lovers + Strangers,Lovers + Strangers,44,178500,False,0.653,0.69,1,-5.003,1,0.0756,0.109,0.0,0.136,0.652,110.214,4,deep-house
23757,1GvyPmmkOxcrnLBjpgFBPX,Ferreck Dawn;Guz;L.I.T,Caught In The Rain,Caught In The Rain,56,142800,False,0.732,0.89,1,-7.021,0,0.0647,0.0312,0.000233,0.162,0.217,124.989,4,deep-house
23758,7Fo51x6cURFo9jCzcv7WOL,DLMT,One Drink,One Drink,52,212845,False,0.762,0.838,2,-5.097,1,0.0648,0.124,0.0192,0.0856,0.454,123.995,4,deep-house
23759,0Y45YORDIqUFUl5rgPgkFZ,Roman Müller;Matt Wills,Blame,Blame,51,159000,False,0.75,0.692,8,-6.18,1,0.0421,0.308,0.0,0.162,0.659,94.998,4,deep-house
23760,1EmhWg1fKL7uNZNPXKPvFI,CID,La La La,La La La,45,187791,False,0.815,0.878,11,-3.45,0,0.043,0.00414,0.639,0.0567,0.791,126.015,4,deep-house
23761,7aXlU5AC9cLJsXycbMcVEN,Tensnake,L.A.,Make You Mine,52,224353,False,0.728,0.751,7,-5.061,0,0.0619,0.023,0.00182,0.579,0.314,122.979,4,deep-house
23762,7wrzn0qwqIvhfsLAG5BimM,Jan Blomqvist;Elena Pitoulis,Remote Control,More,44,526934,False,0.647,0.464,0,-11.442,0,0.031,0.0382,0.731,0.0999,0.04,124.031,4,deep-house
23763,1dR6FTBLW09mAtEgUfX5Zh,Kisch,Bright Lights,Bright Lights,56,143659,False,0.614,0.861,6,-5.717,1,0.0315,0.00153,0.111,0.0534,0.412,123.996,4,deep-house
23764,0pg0vTfzdsscT3agn1cvYE,Ilkay Sencan;Mert Hakan,Let Me,Let Me,43,182908,False,0.733,0.799,2,-3.135,1,0.067,0.0214,0.155,0.0834,0.488,124.006,4,deep-house
23765,770Wrb1yzgHKODZ32U0kyQ,Lexer,Blackout,Blackout,33,397262,False,0.689,0.598,11,-8.748,0,0.0848,0.00307,0.773,0.0968,0.407,124.0,4,deep-house
23766,79mxN61Rhw4zAuvWLehld3,Hadise,Düm Tek Tek,Stir Me Up,51,208375,False,0.681,0.809,6,-5.285,1,0.35,0.0677,1.44e-05,0.114,0.449,210.095,4,deep-house
23767,4wGWB56toxihHUdbnRTMb1,Purple Disco Machine;Eyelar,Dopamine,Dopamine,48,216770,False,0.69,0.805,11,-5.394,0,0.125,0.0527,0.0,0.192,0.873,117.987,4,deep-house
23768,0C0LsZeUyAG50xJKEIpBgY,Noizu;Disciples;MOYA,Catch My Love,Catch My Love,55,148571,False,0.753,0.851,10,-4.451,0,0.0497,0.00545,0.135,0.245,0.652,126.012,4,deep-house
23769,5xARo31Sdr6Kmk2g9j4t3x,Chris Lake;Cloonee,Nightmares,Nightmares,49,165024,False,0.802,0.819,0,-6.774,1,0.0856,0.00885,0.307,0.102,0.488,128.043,4,deep-house
23770,4yFpHBMp9ruVQmN1TgGWOL,Nora Van Elken,Just a Dream,Just a Dream,51,149538,False,0.726,0.829,0,-5.98,1,0.197,0.0176,0.0,0.102,0.452,106.977,4,deep-house
23771,1ho2lqhVK2P5UkLHBHjkHR,Ben Phipps;Sam DeRosa,Don't Stop Now,Don't Stop Now,38,149362,False,0.741,0.648,7,-6.794,1,0.0338,0.0417,0.0,0.095,0.275,107.026,4,deep-house
23772,7zk30nOIKq22B8KepYdQyW,Autograf;Alex Schulz,Heartbeat Remixes,Heartbeat - Alex Schulz Remix,51,201682,False,0.728,0.702,8,-9.242,1,0.044,0.227,0.729,0.151,0.0549,123.932,4,deep-house
23773,31aF4GXwVcAzN5KO7gWgF9,JADED;Ashnikko,Pancake (feat. Ashnikko),Pancake (feat. Ashnikko),50,194036,True,0.863,0.876,1,-3.815,1,0.0977,0.0279,2.79e-05,0.0739,0.585,125.962,4,deep-house
23774,61bUwAYTGluUHZhhlUCA9f,Embody,I Miss You,I Miss You,48,176000,False,0.702,0.828,0,-3.068,1,0.0312,0.0163,7.61e-06,0.0732,0.862,105.024,4,deep-house
23775,7diiW6RSbOz0o1P7BWGmut,James Hype,Say Yeah,Say Yeah,55,225218,False,0.731,0.988,1,-5.174,1,0.122,0.00251,0.799,0.0883,0.155,125.993,4,deep-house
23776,0jkA6SIVODr1csfNlzmkP5,Autograf;Janelle Kroll,The Ace Of You,Walk With You,53,170240,False,0.787,0.612,2,-7.492,1,0.0865,0.352,0.00791,0.117,0.255,114.032,4,deep-house
23777,2TI5o3Xzyv9QG4zKwL1XUc,Mandelbarth;Balduin,Palmtree,Palmtree - Balduin Remix,55,212000,False,0.843,0.617,9,-7.603,1,0.0429,0.0176,0.0262,0.133,0.395,119.983,4,deep-house
23778,6lvXCTiPKfgrvUjxKjd7Ds,Sonny Fodera;Sinéad Harnett,Rise,Into You,56,214838,False,0.675,0.713,11,-6.871,1,0.0346,0.0965,0.43,0.0853,0.929,123.999,4,deep-house
23779,03rdAFKPMOjSOXTcoZSajT,Mike Mago,Recognise,Recognise,50,156641,False,0.515,0.955,5,-6.643,0,0.0497,0.00439,0.0603,0.136,0.152,124.06,4,deep-house
23780,3U6ZWTjjYDtr2YMhG0fpsM,CALVO,Broke In Amsterdam,Broke In Amsterdam,52,175368,False,0.77,0.722,6,-3.951,0,0.0327,0.0708,0.0,0.101,0.711,105.995,4,deep-house
23781,0MJrPeuSXdHBPfsoaaFEIG,Olly James,The Age Of Rave,The Age Of Rave,51,184229,False,0.602,0.917,7,-4.933,1,0.0876,0.0042,0.63,0.102,0.237,142.045,4,deep-house
23782,3hFZKtaahPCqZ73sQPHrZD,Lucas Estrada;Nathan Nicholson,State Of Mind,State Of Mind,55,170721,False,0.772,0.822,8,-6.998,0,0.0735,0.138,0.0929,0.119,0.436,124.016,4,deep-house
23783,3AJmjefnCKNq2Vtib5qQSE,Junge Junge;Tyron Hapi,I'm The One (Remixes),I'm The One - Tyron Hapi Remix,49,158117,False,0.472,0.566,8,-5.697,1,0.0583,0.0749,0.0,0.102,0.266,100.095,4,deep-house
23784,01fVbxyW9y2oKdXvg56uE5,Dombresky,Soul Sacrifice,Soul Sacrifice,58,232211,False,0.847,0.934,9,-5.381,1,0.0442,0.00783,0.494,0.0797,0.863,126.035,4,deep-house
23785,6jDoDtx0rieQnlIPn5EDLY,Lucas Estrada;Charming Horses;Sarah de Warren;nowifi,White Flag (nowifi Remix),White Flag - nowifi Remix,55,139487,False,0.698,0.617,1,-6.331,0,0.0747,0.476,0.0,0.699,0.331,117.078,3,deep-house
23786,6IIOcnq93QAaKeRX1cs16v,James Hype;Craig David,No Drama (feat. Craig David),No Drama (feat. Craig David),57,153309,False,0.73,0.934,4,-3.995,1,0.078,0.168,2.56e-05,0.142,0.758,122.018,4,deep-house
23787,7c3LzKrKNa2TgBgGfVMMCf,Chris Lorenzo;Chris Lake,The Calling,The Calling,27,236190,False,0.825,0.459,11,-10.809,0,0.0502,0.0687,0.769,0.0998,0.323,125.982,4,deep-house
23788,2O0vM6F7VMXf66Y5qUuWyE,Nora Van Elken,I Wanna Dance With Somebody (Who Loves Me) [Summer Edit],I Wanna Dance With Somebody (Who Loves Me) - Summer Edit,56,150461,False,0.746,0.802,1,-6.248,1,0.0511,0.396,0.0814,0.104,0.385,118.022,4,deep-house
23789,4Fl7zEM7dw1xRRAb4Lz9RD,Purple Disco Machine,Exotica,Playbox,44,231031,False,0.651,0.905,10,-5.921,1,0.0361,0.00826,0.194,0.296,0.603,124.823,4,deep-house
23790,6qKHsD4293NoFznDaozJpk,Saxity;Robbie Rosen,Romantic Ocean,The Deeper I Fall,27,166330,False,0.729,0.741,9,-4.712,0,0.039,0.0139,0.0,0.221,0.751,128.068,4,deep-house
23791,4ezDg7oxLnwj53tSi3AIoN,Saxity,Romantic Ocean,Picasso,27,251428,False,0.563,0.548,8,-9.317,0,0.028,0.315,0.906,0.127,0.442,104.993,4,deep-house
23792,6d8bSFJVNYTAjBX89Q251j,Stil & Bense,Progression 14,Here Be Dragons,0,377786,False,0.737,0.538,5,-10.228,0,0.0448,0.000733,0.887,0.0671,0.441,124.0,4,deep-house
23793,1autGNlixrJdmUDUEJe70U,Saxity;Victor Perry,Romantic Ocean,You Found Me,27,200388,False,0.638,0.758,10,-6.851,1,0.0401,0.328,8.11e-05,0.101,0.51,102.956,4,deep-house
23794,2wL5UVVXjjaHoQfgxiKBUY,Sllash & Doppe,"House Music Rising, Vol. 1",Oh Me - Extended Mix,0,313548,False,0.815,0.85,4,-6.177,0,0.1,0.000351,0.903,0.0509,0.677,123.992,4,deep-house
23795,7oy990ck95NlC1wdjcJAmM,Crazy P,The Wicked Is Music,Beautiful People,28,394200,False,0.875,0.655,6,-10.585,0,0.0434,0.144,0.0587,0.244,0.966,125.992,4,deep-house
23796,61pyWaQQqcbQUma3xUGMC0,Enosoul;Da Vynalist,14 Hours of House EP,Joy,27,393959,False,0.787,0.798,9,-9.715,0,0.047,0.0039,0.938,0.0282,0.515,115.994,4,deep-house
23797,3atuAh3Kz3idmHgGiGd3H6,Roctonic SA;Home-Mad Djz,Altitude of House Music Vol. 1,Tribute to Chronical Deep - Atmospheric Mix,27,370260,False,0.636,0.534,6,-14.72,0,0.0382,9.34e-05,0.914,0.0568,0.228,115.014,4,deep-house
23798,0BH1alkwzqcLBZ1SBPzsTz,Sllash & Doppe,"Nothing But... Tech House Selections, Vol. 15",Play My Song - Extended,0,318720,False,0.808,0.943,9,-8.215,1,0.0576,0.00178,0.872,0.119,0.844,124.998,4,deep-house
23799,22XbNq1dFj7ASyx5f1anYC,Two Without Hats,"Micmac's Greatest Freestyle Hits!, Vol. 1",Try Yazz,28,333400,False,0.449,0.875,10,-11.038,0,0.0687,0.00504,0.586,0.0813,0.529,122.165,4,deep-house
23800,4esEsg9IxiTAGMBQLe9XOu,CamelPhat;Jake Bugg,Be Someone,Be Someone,54,204567,False,0.672,0.788,10,-8.393,0,0.0398,0.125,0.366,0.0829,0.356,121.99,4,deep-house
23801,4QVUWECCW3WPs4jZOYOYTQ,Gorgon City;Katy Menditta,Sirens (Deluxe),Imagination,51,217960,False,0.682,0.701,0,-7.517,0,0.0327,0.0291,0.000643,0.298,0.402,121.989,4,deep-house
23802,2R5TjEso8PJ9TcSoGjVfwH,Mahmut Orhan;Irina Rimes,Nu Vreau,Nu Vreau,46,193149,False,0.738,0.756,0,-5.715,0,0.111,0.169,0.0104,0.0934,0.442,97.944,4,deep-house
23803,0AQ1twwDGVlIVpcHDkGkXD,D.O.D,Sleepless,Sleepless,60,185730,False,0.453,0.717,6,-5.362,0,0.0468,0.0335,0.871,0.151,0.644,126.053,4,deep-house
23804,0vc68gJkQF7hkyAkbRf7vB,Tep No,Toluca Lake,Toluca Lake,49,224887,False,0.752,0.692,11,-6.436,0,0.0242,0.359,0.0343,0.103,0.743,114.987,4,deep-house
23805,3z7AceXFwECHGH26FOy3u8,The Him,White Lies,White Lies,36,184054,False,0.688,0.636,9,-6.857,0,0.0416,0.0527,7.93e-06,0.116,0.429,111.004,4,deep-house
23806,5MFr2IB9u3t7nYdRL53viF,LVNDSCAPE,What I'd Give,What I'd Give,52,191321,False,0.745,0.669,9,-5.204,1,0.0316,0.00761,0.0,0.118,0.513,107.02,4,deep-house
23807,73OZcwiBI41R0o5TDGeZ7i,Tom Redwood,I've Fallen for You,I've Fallen for You,53,197777,False,0.813,0.532,4,-9.578,0,0.063,0.326,0.856,0.0969,0.29,107.983,4,deep-house
23808,5tPC9sy0oSG2snV5L3PYB1,Pleasurekraft,Umbilicis Universalis,Ritual,38,420923,False,0.71,0.753,11,-9.525,1,0.0543,0.0136,0.881,0.097,0.0736,129.993,4,deep-house
23809,0pnrxdaIdL7YgUgGdPrA0J,Michael Calfan;Hannah Boleyn,Wild Night,Wild Night,53,128780,True,0.673,0.848,5,-4.533,0,0.0678,0.0409,0.278,0.163,0.48,122.88,4,deep-house
23810,74UR9DSYWKvgTj27NubXAH,Alex Adair,Problems,Problems,57,166250,False,0.726,0.67,7,-5.872,1,0.0796,0.0631,0.00101,0.125,0.156,119.939,4,deep-house
23811,5rh2zHFAI1ebnAmO3FfbaB,D.O.D,Isolate,Isolate,55,179107,False,0.662,0.884,4,-4.669,0,0.05,0.209,0.162,0.098,0.381,126.04,4,deep-house
23812,6hHZNKWzcZ1wSf0NnagKba,LVNDSCAPE;Kaptan,Walk Away (feat. Kaptan),Walk Away (feat. Kaptan),45,185612,False,0.677,0.778,6,-5.19,0,0.0291,0.265,0.0,0.247,0.343,97.97,4,deep-house
23813,7h3ryyFSZ1ycnh8CYpULRa,M-22,Can’t Stop Loving You,Can’t Stop Loving You,51,185393,False,0.693,0.847,11,-5.205,1,0.0458,0.00087,0.0034,0.131,0.374,124.002,4,deep-house
23814,2SmDsqV1mfn1dQ658EHpa3,Rampa,Secret Weapons (Part 8),Necessity,44,469808,False,0.724,0.492,7,-11.917,1,0.0405,0.201,0.678,0.0976,0.126,120.003,4,deep-house
23815,3voNCdMNCd1M2Yh1Y7cm4Y,Joshwa;JADED;Eliza Legzdina,Kerching,Kerching,49,178604,True,0.831,0.761,8,-5.544,1,0.0628,0.00772,0.54,0.242,0.671,129.023,4,deep-house
23816,24zeUQ8CEhTAqo7cX09TEu,Teddy Beats;Jolee Nikoal,Show Me,Show Me,53,196571,False,0.771,0.638,9,-6.473,0,0.0356,0.183,0.000203,0.141,0.167,105.005,4,deep-house
23817,4rRmrn7Z5qySuAjD4Ep9bR,Walker & Royce;Nala,Not About You,Not About You,53,177081,False,0.817,0.864,6,-5.654,1,0.0413,0.00363,0.0773,0.0775,0.363,127.98,4,deep-house
23818,2zME1tNgLyHCJ29E2uSeJM,Solardo;Vintage Culture;LOWES,Adidas & Pearls,Adidas & Pearls,59,209280,False,0.589,0.893,7,-8.24,0,0.0428,0.000875,0.00822,0.0917,0.433,125.0,4,deep-house
23819,2QPe0WJJNOf9ufgl9VMrHq,Lucas Estrada;Moonshine;Heleen,All of Me,All of Me,48,161236,False,0.643,0.67,6,-7.523,1,0.0437,0.267,3.77e-05,0.146,0.244,119.929,4,deep-house
23820,07sTQf36JLUSSp5aaaEwpl,Keys & Copper;Shanna Michelle,Let's Stay Together,Let's Stay Together,61,134285,False,0.791,0.652,11,-8.855,0,0.0519,0.26,0.18,0.105,0.571,105.045,4,deep-house
23821,60LqGQ9H0edzxwy2xhH5Sr,HUGEL;Quarterhead,Fever,Fever,46,164747,False,0.779,0.801,6,-7.774,0,0.0541,9.23e-05,0.412,0.0533,0.637,123.984,4,deep-house
23822,0oNMDziM8JjAo3Ec1KD5wi,Hakan Akkus,I Can't Be,I Can't Be - Radio Mix,44,194015,False,0.685,0.819,10,-6.708,0,0.0292,0.278,0.0562,0.182,0.44,119.998,4,deep-house
23823,1v7ieSIGSuV9mPjKnUGVs8,Deep Chills;IVIE;LODE,Run Free (The Remixes),Run Free - LODE Remix,27,176953,False,0.735,0.589,7,-5.75,1,0.0417,0.179,0.0,0.206,0.471,102.054,4,deep-house
23824,1ek1kNO1a5EJCNIUvNs5XI,Chris Malinchak,When The World Stops Turning (Quiet Mix),When The World Stops Turning - Quiet Mix,51,227520,False,0.717,0.695,9,-9.012,0,0.0334,0.000465,4.14e-05,0.38,0.409,119.005,4,deep-house
23825,0YG388x794Z8C0CEDc9LYO,Kaiserdisco,Paranoid,Bipolar Disorder - Radio Edit,49,207000,False,0.684,0.853,11,-7.676,1,0.0559,0.00108,0.892,0.0611,0.192,129.999,4,deep-house
23826,1tZC1ktebdhQSlhnFSetLk,Sonny Fodera;Vintage Culture;MKLA,Last Thought (feat. MKLA),Last Thought (feat. MKLA),53,238585,False,0.711,0.656,11,-8.262,0,0.0308,0.00762,0.398,0.121,0.0914,124.005,4,deep-house
23827,6Ww581O9pklqs42MN4Da6q,Sonny Fodera;Raphaella,Need U - Spotify Singles,Need U - Spotify Singles,51,154017,False,0.745,0.772,11,-5.161,0,0.0497,0.0642,1.69e-06,0.23,0.788,121.98,4,deep-house
23828,5WA3rl0o0RJwdhsB2T7p1k,Mike Mago;MAU;Mohka;Megan Brands,Am I Dreaming (feat. Megan Brands),Am I Dreaming (feat. Megan Brands),52,177096,False,0.627,0.823,1,-5.82,1,0.0647,0.00768,5.7e-05,0.322,0.247,123.904,4,deep-house
23829,6OXCzxfoAYvvMPSSu0JdHB,Ilkay Sencan,Clap,Clap,48,135000,False,0.707,0.914,11,-7.395,1,0.0639,0.0153,0.331,0.146,0.323,128.016,4,deep-house
23830,4l1k3bK6OGwfRqbW5HiyT3,Jamie Jones;Vintage Culture,My Paradise (Vintage Culture Remix),My Paradise - Vintage Culture Remix,59,170645,False,0.683,0.892,6,-7.015,1,0.0563,0.0462,0.839,0.0973,0.467,128.008,4,deep-house
23831,0XJxz1eTq9ceNyUmOlD7Hl,Harold van Lennep,Liberation,Liberation - Extended Mix,54,266463,False,0.75,0.664,0,-7.306,0,0.0723,0.428,0.63,0.0931,0.586,100.023,4,deep-house
23832,4IoWprg6W4DxHjxm1Pi4KT,Sonny Fodera;Biscits,About You,About You,55,218500,False,0.566,0.868,3,-6.532,0,0.0487,0.00666,0.918,0.0669,0.611,125.984,4,deep-house
23833,0tXHZamZJYxytb82q9RBCA,Daniel Glaven;Will Church,Wherever You Go,Wherever You Go,54,148375,False,0.631,0.736,9,-6.472,0,0.0353,0.00282,0.000149,0.475,0.251,120.035,4,deep-house
23834,6WN6igAeshqOoQu0q2GoJG,Harold van Lennep,Liberation (Re-Edit),Liberation - Re-Edit,54,176156,False,0.656,0.759,3,-8.549,1,0.0926,0.313,0.849,0.135,0.313,103.015,4,deep-house
23835,5q5LldPViFjfwb0UkIrLkC,Hogland;Charlie South,Holy,Count On Me,49,206500,False,0.396,0.852,0,-6.262,1,0.243,0.177,0.0,0.0776,0.374,189.64,4,deep-house
23836,6rbsTWOxv7hrgaIN2X830U,Refeci;Emelie Cyréus,Die Hard (feat. Emelie Cyréus),Die Hard (feat. Emelie Cyréus),37,214070,False,0.496,0.702,2,-4.915,1,0.0427,0.103,0.0,0.179,0.253,148.071,4,deep-house
23837,0hgRmK0ouFXfDeYPCsezNv,Michael Calfan;Selva;Jex,Fall To Pieces (feat. Jex),Fall To Pieces (feat. Jex),52,171640,False,0.783,0.75,9,-6.488,0,0.102,0.0334,0.00185,0.119,0.552,122.022,4,deep-house
23838,0NAjsPwvBwJKs0p2RL4GeM,Tobtok;Arinn,Satellite (feat. Arinn),Satellite (feat. Arinn),50,163548,False,0.786,0.736,8,-5.446,1,0.0375,0.00327,0.00505,0.0454,0.678,123.937,4,deep-house
23839,1QJhtBw5LBWEqXJBCEHNaV,Melih Aydogan;Georgia Alexandra;Rivo,Will You Stay (feat. Georgia Alexandra) [Rivo Remix],Will You Stay (feat. Georgia Alexandra) [Rivo Remix],46,166416,False,0.749,0.546,8,-10.767,0,0.207,0.463,0.00207,0.116,0.291,123.976,4,deep-house
23840,7DdrHlmyfDmAibdAbEdYIu,Sons Of Maria,Don't Tell Me I Can't Have It,Don't Tell Me I Can't Have It,57,187772,False,0.65,0.669,2,-10.262,1,0.0317,0.196,0.749,0.119,0.0681,109.998,4,deep-house
23841,4NcW4k39BVv2KzqXzg7gYt,Nora Van Elken,Heaven Is A Place On Earth,Heaven Is A Place On Earth,55,154615,False,0.623,0.845,4,-3.957,1,0.0602,0.0625,0.00276,0.249,0.307,122.854,4,deep-house
23842,3zbiToGAX9qdQFBKatYjm8,Deep Chills,Who Else,Who Else,45,130655,False,0.778,0.798,0,-5.758,1,0.11,0.41,0.0,0.24,0.782,120.042,4,deep-house
23843,7k11Ii2cGblg42H4iUZFEv,Louie Vega;Monique Bingham,Louie Vega Starring...XXVIII,Elevator (Going Up) - Album Mix,27,305813,False,0.797,0.673,0,-7.691,1,0.0745,0.175,0.00617,0.132,0.429,122.991,4,deep-house
23844,7wDo3yDdE2pzHrhutOAPc1,Hogland;Charlie South,Never Need,Never Need,54,197255,False,0.641,0.637,2,-5.965,1,0.06,0.318,0.0,0.0755,0.674,91.952,4,deep-house
23845,7xcahxhSAdTv28H4DjrisY,Oscar Mbo;C-Blak,Fallin,Fallin,28,393900,False,0.832,0.517,7,-8.355,0,0.0635,0.0227,0.674,0.0728,0.595,118.009,4,deep-house
23846,4NxxwRPkNOgwRk6ACKrGs9,Nora Van Elken,I Wanna Dance With Somebody,I Wanna Dance With Somebody - UK Edit,60,134516,False,0.657,0.889,1,-5.415,0,0.0415,0.0315,0.00473,0.917,0.238,124.043,4,deep-house
23847,08yTxZ1ZCAwSb9cFaJyP3Z,Saxity;Jolie Adamson,Romantic Ocean,Burning Love,27,144794,False,0.748,0.744,2,-4.693,1,0.0341,0.000647,8.53e-05,0.0897,0.784,127.042,4,deep-house
23848,43Be2rrYZERvAr8LTEaotw,Sidney Charles;DJ Sneak,"House Music Rising, Vol. 1",Psyjack - DJ Sneak Remix,0,376320,False,0.805,0.914,11,-5.181,0,0.0544,4.98e-06,0.947,0.33,0.52,124.979,4,deep-house
23849,0aV4DBgGF6qu3fUm3SXYhu,Kathy Brown;Jet Boot Jack;Sebb Junior,"House Music Rising, Vol. 1",Bringing the Good Times Back - Sebb Junior Remix,0,381639,False,0.893,0.959,8,-7.981,0,0.169,0.00945,0.669,0.0845,0.45,126.017,4,deep-house
23850,1jStctxoCQu67sVWxzatLC,Deeperise;Jabbar,Raf,Raf,62,247422,False,0.789,0.436,4,-11.209,0,0.0316,0.201,0.00251,0.0962,0.135,97.009,4,deep-house
23851,3rTnSsUS6gD2BDnMlPB2u8,Buray,Deli Kız,Deli Kız,58,195582,False,0.639,0.837,9,-4.632,0,0.0517,0.263,1.82e-06,0.0756,0.717,98.017,4,deep-house
23852,75usYC3ytzfttweGDXKMdE,Tchami;Kaleem Taylor,Promesses,Promesses - Radio Edit,59,159572,False,0.721,0.782,0,-6.585,0,0.0573,0.00986,0.00563,0.0992,0.506,124.088,4,deep-house
23853,5TQxS54o7gw5KOxikHxnUi,Chris Lake;Solardo,Free Your Body,Free Your Body,54,269400,False,0.854,0.922,9,-7.037,1,0.071,0.0152,0.0295,0.0708,0.821,124.995,4,deep-house
23854,5xafH3RXDs4GQqc0O5IhUa,Lucas Estrada;NEIMY;Pawl,Radio Love,Radio Love,39,169917,False,0.74,0.756,9,-6.387,0,0.035,0.0248,0.000252,0.0664,0.46,120.021,4,deep-house
